0.000307	63.756306
0.000307	63.781357
0.000308	63.806436
0.000308	63.831543
0.000308	63.856677
0.000308	63.881839
0.000309	63.907028
0.000309	63.932245
0.000309	63.95749
0.00031	63.982763
0.00031	64.008064
0.00031	64.033393
0.000311	64.05875
0.000311	64.084134
0.000311	64.109547
0.000312	64.134989
0.000312	64.160458
0.000312	64.185956
0.000313	64.211482
0.000313	64.237037
0.000313	64.26262
0.000314	64.288231
0.000314	64.313871
0.000314	64.33954
0.000315	64.365238
0.000315	64.390964
0.000315	64.416719
0.000316	64.442502
0.000316	64.468315
0.000316	64.494157
0.000317	64.520028
0.000317	64.545927
0.000317	64.571856
0.000318	64.597814
0.000318	64.623802
0.000318	64.649818
0.000319	64.675864
0.000319	64.70194
0.000319	64.728045
0.00032	64.754179
0.00032	64.780343
0.00032	64.806537
0.000321	64.83276
0.000321	64.859013
0.000321	64.885296
0.000322	64.911609
0.000322	64.937952
0.000322	64.964324
0.000323	64.990727
0.000323	65.01716
0.000323	65.043623
0.000324	65.070117
0.000324	65.09664
0.000324	65.123194
0.000325	65.149779
0.000325	65.176393
0.000325	65.203039
0.000326	65.229715
0.000326	65.256421
0.000326	65.283159
0.000327	65.309927
0.000327	65.336726
0.000327	65.363556
0.000328	65.390417
0.000328	65.417309
0.000328	65.444231
0.000329	65.471186
0.000329	65.498171
0.000329	65.525187
0.00033	65.552235
0.00033	65.579315
0.00033	65.606425
0.000331	65.633568
0.000331	65.660742
0.000331	65.687947
0.000332	65.715184
0.000332	65.742453
0.000332	65.769754
0.000332	65.797087
0.000333	65.824452
0.000333	65.851848
0.000333	65.879277
0.000334	65.906738
0.000334	65.934232
0.000334	65.961757
0.000335	65.989315
0.000335	66.016905
0.000335	66.044528
0.000336	66.072184
0.000336	66.099872
0.000336	66.127592
0.000337	66.155346
0.000337	66.183132
0.000337	66.210951
0.000338	66.238803
0.000338	66.266689
0.000338	66.294607
0.000339	66.322558
0.000339	66.350543
0.000339	66.378561
0.00034	66.406612
0.00034	66.434697
0.00034	66.462815
0.000341	66.490967
0.000341	66.519153
0.000341	66.547372
0.000342	66.575625
0.000342	66.603912
0.000342	66.632233
0.000343	66.660587
0.000343	66.688976
0.000343	66.717399
0.000344	66.745856
0.000344	66.774348
0.000344	66.802874
0.000345	66.831434
0.000345	66.860029
0.000345	66.888658
0.000346	66.917322
0.000346	66.946021
0.000346	66.974754
0.000347	67.003522
0.000347	67.032326
0.000347	67.061164
0.000348	67.090037
0.000348	67.118946
0.000348	67.147889
0.000349	67.176868
0.000349	67.205883
0.000349	67.234932
0.00035	67.264018
0.00035	67.293139
0.00035	67.322295
0.000351	67.351488
0.000351	67.380716
0.000351	67.40998
0.000352	67.43928
0.000352	67.468616
0.000352	67.497988
0.000353	67.527397
0.000353	67.556841
0.000353	67.586323
0.000354	67.61584
0.000354	67.645394
0.000354	67.674985
0.000355	67.704612
0.000355	67.734276
0.000355	67.763977
0.000356	67.793715
0.000356	67.82349
0.000356	67.853302
0.000356	67.883151
0.000357	67.913037
0.000357	67.942961
0.000357	67.972922
0.000358	68.002921
0.000358	68.032957
0.000358	68.06303
0.000359	68.093142
0.000359	68.123291
0.000359	68.153478
0.00036	68.183703
0.00036	68.213966
0.00036	68.244267
0.000361	68.274607
0.000361	68.304985
0.000361	68.335401
0.000362	68.365856
0.000362	68.396349
0.000362	68.426881
0.000363	68.457451
0.000363	68.48806
0.000363	68.518709
0.000364	68.549396
0.000364	68.580122
0.000364	68.610888
0.000365	68.641692
0.000365	68.672536
0.000365	68.70342
0.000366	68.734343
0.000366	68.765305
0.000366	68.796307
0.000367	68.827349
0.000367	68.858431
0.000367	68.889553
0.000368	68.920715
0.000368	68.951917
0.000368	68.983159
0.000369	69.014441
0.000369	69.045764
0.000369	69.077127
0.00037	69.108531
0.00037	69.139976
0.00037	69.171461
0.000371	69.202987
0.000371	69.234554
0.000371	69.266162
0.000372	69.297811
0.000372	69.329502
0.000372	69.361233
0.000373	69.393006
0.000373	69.424821
0.000373	69.456677
0.000374	69.488575
0.000374	69.520515
0.000374	69.552496
0.000375	69.58452
0.000375	69.616585
0.000375	69.648693
0.000376	69.680843
0.000376	69.713035
0.000376	69.74527
0.000377	69.777548
0.000377	69.809868
0.000377	69.84223
0.000378	69.874636
0.000378	69.907084
0.000378	69.939576
0.000379	69.972111
0.000379	70.004689
0.000379	70.03731
0.00038	70.069975
0.00038	70.102683
0.00038	70.135435
0.00038	70.16823
0.000381	70.20107
0.000381	70.233953
0.000381	70.266881
0.000382	70.299852
0.000382	70.332868
0.000382	70.365928
0.000383	70.399033
0.000383	70.432182
0.000383	70.465376
0.000384	70.498615
0.000384	70.531899
0.000384	70.565227
0.000385	70.598601
0.000385	70.63202
0.000385	70.665484
0.000386	70.698993
0.000386	70.732548
0.000386	70.766149
0.000387	70.799795
0.000387	70.833488
0.000387	70.867226
0.000388	70.90101
0.000388	70.93484
0.000388	70.968717
0.000389	71.00264
0.000389	71.03661
0.000389	71.070626
0.00039	71.104689
0.00039	71.138799
0.00039	71.172955
0.000391	71.207159
0.000391	71.24141
0.000391	71.275708
0.000392	71.310054
0.000392	71.344447
0.000392	71.378887
0.000393	71.413376
0.000393	71.447912
0.000393	71.482497
0.000394	71.517129
0.000394	71.551809
0.000394	71.586538
0.000395	71.621316
0.000395	71.656141
0.000395	71.691016
0.000396	71.725939
0.000396	71.760912
0.000396	71.795933
0.000397	71.831003
0.000397	71.866123
0.000397	71.901292
0.000398	71.936511
0.000398	71.971779
0.000398	72.007097
0.000399	72.042465
0.000399	72.077882
0.000399	72.11335
0.0004	72.148869
0.0004	72.184437
0.0004	72.220056
0.000401	72.255726
0.000401	72.291446
0.000401	72.327218
0.000402	72.36304
0.000402	72.398913
0.000402	72.434838
0.000403	72.470814
0.000403	72.506842
0.000403	72.542921
0.000404	72.579052
0.000404	72.615235
0.000404	72.65147
0.000404	72.687757
0.000405	72.724096
0.000405	72.760488
0.000405	72.796932
0.000406	72.833429
0.000406	72.869979
0.000406	72.906581
0.000407	72.943237
0.000407	72.979946
0.000407	73.016709
0.000408	73.053524
0.000408	73.090394
0.000408	73.127317
0.000409	73.164294
0.000409	73.201325
0.000409	73.238411
0.00041	73.27555
0.00041	73.312744
0.00041	73.349993
0.000411	73.387296
0.000411	73.424655
0.000411	73.462068
0.000412	73.499536
0.000412	73.53706
0.000412	73.574639
0.000413	73.612274
0.000413	73.649964
0.000413	73.687711
0.000414	73.725513
0.000414	73.763371
0.000414	73.801286
0.000415	73.839257
0.000415	73.877285
0.000415	73.91537
0.000416	73.953511
0.000416	73.991709
0.000416	74.029965
0.000417	74.068278
0.000417	74.106648
0.000417	74.145077
0.000418	74.183562
0.000418	74.222106
0.000418	74.260708
0.000419	74.299368
0.000419	74.338087
0.000419	74.376864
0.00042	74.4157
0.00042	74.454594
0.00042	74.493548
0.000421	74.532561
0.000421	74.571633
0.000421	74.610765
0.000422	74.649956
0.000422	74.689207
0.000422	74.728518
0.000423	74.767889
0.000423	74.807321
0.000423	74.846813
0.000424	74.886365
0.000424	74.925979
0.000424	74.965653
0.000425	75.005388
0.000425	75.045185
0.000425	75.085043
0.000426	75.124963
0.000426	75.164944
0.000426	75.204987
0.000427	75.245093
0.000427	75.28526
0.000427	75.325491
0.000428	75.365783
0.000428	75.406139
0.000428	75.446557
0.000428	75.487039
0.000429	75.527584
0.000429	75.568192
0.000429	75.608864
0.00043	75.6496
0.00043	75.6904
0.00043	75.731264
0.000431	75.772192
0.000431	75.813185
0.000431	75.854242
0.000432	75.895365
0.000432	75.936552
0.000432	75.977805
0.000433	76.019123
0.000433	76.060506
0.000433	76.101956
0.000434	76.143471
0.000434	76.185053
0.000434	76.226701
0.000435	76.268415
0.000435	76.310196
0.000435	76.352044
0.000436	76.393959
0.000436	76.435942
0.000436	76.477992
0.000437	76.520109
0.000437	76.562294
0.000437	76.604548
0.000438	76.646869
0.000438	76.689259
0.000438	76.731718
0.000439	76.774245
0.000439	76.816841
0.000439	76.859507
0.00044	76.902242
0.00044	76.945046
0.00044	76.987921
0.000441	77.030865
0.000441	77.073879
0.000441	77.116964
0.000442	77.16012
0.000442	77.203346
0.000442	77.246643
0.000443	77.290012
0.000443	77.333452
0.000443	77.376963
0.000444	77.420546
0.000444	77.464202
0.000444	77.507929
0.000445	77.551729
0.000445	77.595602
0.000445	77.639547
0.000446	77.683566
0.000446	77.727658
0.000446	77.771823
0.000447	77.816063
0.000447	77.860376
0.000447	77.904763
0.000448	77.949224
0.000448	77.993761
0.000448	78.038372
0.000449	78.083058
0.000449	78.127819
0.000449	78.172656
0.00045	78.217568
0.00045	78.262557
0.00045	78.307621
0.000451	78.352762
0.000451	78.39798
0.000451	78.443274
0.000452	78.488646
0.000452	78.534094
0.000452	78.579621
0.000452	78.625225
0.000453	78.670907
0.000453	78.716667
0.000453	78.762505
0.000454	78.808423
0.000454	78.854419
0.000454	78.900495
0.000455	78.94665
0.000455	78.992884
0.000455	79.039199
0.000456	79.085593
0.000456	79.132068
0.000456	79.178624
0.000457	79.22526
0.000457	79.271978
0.000457	79.318777
0.000458	79.365657
0.000458	79.41262
0.000458	79.459664
0.000459	79.506791
0.000459	79.554001
0.000459	79.601293
0.00046	79.648669
0.00046	79.696128
0.00046	79.74367
0.000461	79.791297
0.000461	79.839008
0.000461	79.886803
0.000462	79.934683
0.000462	79.982647
0.000462	80.030697
0.000463	80.078833
0.000463	80.127054
0.000463	80.175361
0.000464	80.223755
0.000464	80.272235
0.000464	80.320802
0.000465	80.369456
0.000465	80.418198
0.000465	80.467027
0.000466	80.515944
0.000466	80.564949
0.000466	80.614043
0.000467	80.663226
0.000467	80.712498
0.000467	80.761859
0.000468	80.811309
0.000468	80.86085
0.000468	80.910481
0.000469	80.960202
0.000469	81.010014
0.000469	81.059917
0.00047	81.109912
0.00047	81.159998
0.00047	81.210177
0.000471	81.260447
0.000471	81.31081
0.000471	81.361266
0.000472	81.411815
0.000472	81.462458
0.000472	81.513194
0.000473	81.564025
0.000473	81.61495
0.000473	81.665969
0.000474	81.717084
0.000474	81.768294
0.000474	81.819599
0.000475	81.871001
0.000475	81.922498
0.000475	81.974093
0.000476	82.025784
0.000476	82.077572
0.000476	82.129458
0.000476	82.181442
0.000477	82.233524
0.000477	82.285705
0.000477	82.337985
0.000478	82.390363
0.000478	82.442841
0.000478	82.495419
0.000479	82.548098
0.000479	82.600876
0.000479	82.653756
0.00048	82.706737
0.00048	82.759819
0.00048	82.813004
0.000481	82.86629
0.000481	82.919679
0.000481	82.973171
0.000482	83.026767
0.000482	83.080466
0.000482	83.134269
0.000483	83.188176
0.000483	83.242188
0.000483	83.296305
0.000484	83.350527
0.000484	83.404856
0.000484	83.45929
0.000485	83.513831
0.000485	83.568479
0.000485	83.623234
0.000486	83.678097
0.000486	83.733067
0.000486	83.788146
0.000487	83.843334
0.000487	83.898631
0.000487	83.954038
0.000488	84.009554
0.000488	84.065181
0.000488	84.120918
0.000489	84.176767
0.000489	84.232727
0.000489	84.288798
0.00049	84.344982
0.00049	84.401279
0.00049	84.457689
0.000491	84.514212
0.000491	84.570849
0.000491	84.6276
0.000492	84.684466
0.000492	84.741447
0.000492	84.798543
0.000493	84.855756
0.000493	84.913084
0.000493	84.97053
0.000494	85.028092
0.000494	85.085773
0.000494	85.143571
0.000495	85.201487
0.000495	85.259523
0.000495	85.317677
0.000496	85.375952
0.000496	85.434347
0.000496	85.492862
0.000497	85.551498
0.000497	85.610256
0.000497	85.669135
0.000498	85.728137
0.000498	85.787262
0.000498	85.846511
0.000499	85.905883
0.000499	85.965379
0.000499	86.024999
0.0005	86.084745
0.0005	86.144617
0.0005	86.204614
0.0005	86.264739
0.000501	86.32499
0.000501	86.385368
0.000501	86.445875
0.000502	86.50651
0.000502	86.567274
0.000502	86.628167
0.000503	86.68919
0.000503	86.750344
0.000503	86.811628
0.000504	86.873044
0.000504	86.934592
0.000504	86.996272
0.000505	87.058085
0.000505	87.120031
0.000505	87.182111
0.000506	87.244326
0.000506	87.306676
0.000506	87.369161
0.000507	87.431782
0.000507	87.49454
0.000507	87.557434
0.000508	87.620466
0.000508	87.683637
0.000508	87.746946
0.000509	87.810394
0.000509	87.873981
0.000509	87.93771
0.00051	88.001578
0.00051	88.065589
0.00051	88.129741
0.000511	88.194036
0.000511	88.258473
0.000511	88.323055
0.000512	88.38778
0.000512	88.452651
0.000512	88.517666
0.000513	88.582828
0.000513	88.648136
0.000513	88.713591
0.000514	88.779194
0.000514	88.844945
0.000514	88.910844
0.000515	88.976894
0.000515	89.043093
0.000515	89.109443
0.000516	89.175945
0.000516	89.242598
0.000516	89.309404
0.000517	89.376362
0.000517	89.443475
0.000517	89.510742
0.000518	89.578164
0.000518	89.645742
0.000518	89.713476
0.000519	89.781367
0.000519	89.849415
0.000519	89.917622
0.00052	89.985987
0.00052	90.054512
0.00052	90.123198
0.000521	90.192044
0.000521	90.261052
0.000521	90.330222
0.000522	90.399555
0.000522	90.469051
0.000522	90.538712
0.000523	90.608537
0.000523	90.678529
0.000523	90.748687
0.000524	90.819011
0.000524	90.889504
0.000524	90.960165
0.000524	91.030995
0.000525	91.101996
0.000525	91.173166
0.000525	91.244509
0.000526	91.316023
0.000526	91.38771
0.000526	91.459571
0.000527	91.531607
0.000527	91.603817
0.000527	91.676203
0.000528	91.748766
0.000528	91.821506
0.000528	91.894425
0.000529	91.967522
0.000529	92.040799
0.000529	92.114257
0.00053	92.187896
0.00053	92.261718
0.00053	92.335722
0.000531	92.40991
0.000531	92.484282
0.000531	92.55884
0.000532	92.633584
0.000532	92.708515
0.000532	92.783634
0.000533	92.858942
0.000533	92.934439
0.000533	93.010127
0.000534	93.086006
0.000534	93.162077
0.000534	93.238341
0.000535	93.314799
0.000535	93.391452
0.000535	93.4683
0.000536	93.545345
0.000536	93.622587
0.000536	93.700028
0.000537	93.777668
0.000537	93.855508
0.000537	93.93355
0.000538	94.011793
0.000538	94.090239
0.000538	94.16889
0.000539	94.247745
0.000539	94.326806
0.000539	94.406073
0.00054	94.485549
0.00054	94.565233
0.00054	94.645127
0.000541	94.725231
0.000541	94.805548
0.000541	94.886076
0.000542	94.966819
0.000542	95.047776
0.000542	95.128949
0.000543	95.210339
0.000543	95.291947
0.000543	95.373773
0.000544	95.45582
0.000544	95.538087
0.000544	95.620577
0.000545	95.703289
0.000545	95.786226
0.000545	95.869388
0.000546	95.952776
0.000546	96.036392
0.000546	96.120236
0.000547	96.20431
0.000547	96.288615
0.000547	96.373152
0.000548	96.457922
0.000548	96.542926
0.000548	96.628166
0.000548	96.713642
0.000549	96.799356
0.000549	96.88531
0.000549	96.971503
0.00055	97.057937
0.00055	97.144615
0.00055	97.231536
0.000551	97.318702
0.000551	97.406114
0.000551	97.493774
0.000552	97.581683
0.000552	97.669841
0.000552	97.758252
0.000553	97.846914
0.000553	97.935831
0.000553	98.025003
0.000554	98.114431
0.000554	98.204117
0.000554	98.294063
0.000555	98.384269
0.000555	98.474737
0.000555	98.565468
0.000556	98.656464
0.000556	98.747726
0.000556	98.839256
0.000557	98.931054
0.000557	99.023123
0.000557	99.115463
0.000558	99.208077
0.000558	99.300965
0.000558	99.394129
0.000559	99.487571
0.000559	99.581291
0.000559	99.675293
0.00056	99.769576
0.00056	99.864143
0.00056	99.958995
0.000561	100.054134
0.000561	100.149561
0.000561	100.245278
0.000562	100.341286
0.000562	100.437587
0.000562	100.534183
0.000563	100.631075
0.000563	100.728265
0.000563	100.825754
0.000564	100.923545
0.000564	101.021639
0.000564	101.120037
0.000565	101.218741
0.000565	101.317753
0.000565	101.417075
0.000566	101.516709
0.000566	101.616655
0.000566	101.716917
0.000567	101.817495
0.000567	101.918392
0.000567	102.01961
0.000568	102.12115
0.000568	102.223013
0.000568	102.325203
0.000569	102.427721
0.000569	102.530568
0.000569	102.633747
0.00057	102.73726
0.00057	102.841109
0.00057	102.945294
0.000571	103.04982
0.000571	103.154687
0.000571	103.259897
0.000572	103.365453
0.000572	103.471357
0.000572	103.57761
0.000572	103.684215
0.000573	103.791174
0.000573	103.898489
0.000573	104.006162
0.000574	104.114195
0.000574	104.222591
0.000574	104.331352
0.000575	104.44048
0.000575	104.549976
0.000575	104.659844
0.000576	104.770086
0.000576	104.880704
0.000576	104.9917
0.000577	105.103077
0.000577	105.214837
0.000577	105.326983
0.000578	105.439516
0.000578	105.552439
0.000578	105.665755
0.000579	105.779467
0.000579	105.893576
0.000579	106.008085
0.00058	106.122997
0.00058	106.238315
0.00058	106.35404
0.000581	106.470176
0.000581	106.586725
0.000581	106.70369
0.000582	106.821074
0.000582	106.938879
0.000582	107.057107
0.000583	107.175763
0.000583	107.294848
0.000583	107.414366
0.000584	107.534319
0.000584	107.65471
0.000584	107.775542
0.000585	107.896818
0.000585	108.018541
0.000585	108.140714
0.000586	108.26334
0.000586	108.386422
0.000586	108.509963
0.000587	108.633967
0.000587	108.758435
0.000587	108.883373
0.000588	109.008782
0.000588	109.134666
0.000588	109.261028
0.000589	109.387872
0.000589	109.515201
0.000589	109.643018
0.00059	109.771327
0.00059	109.90013
0.00059	110.029433
0.000591	110.159238
0.000591	110.289548
0.000591	110.420368
0.000592	110.551701
0.000592	110.68355
0.000592	110.815919
0.000593	110.948813
0.000593	111.082234
0.000593	111.216187
0.000594	111.350676
0.000594	111.485703
0.000594	111.621275
0.000595	111.757393
0.000595	111.894063
0.000595	112.031289
0.000596	112.169074
0.000596	112.307422
0.000596	112.446339
0.000596	112.585828
0.000597	112.725893
0.000597	112.866539
0.000597	113.007771
0.000598	113.149592
0.000598	113.292008
0.000598	113.435022
0.000599	113.578639
0.000599	113.722865
0.000599	113.867703
0.0006	114.013159
0.0006	114.159237
0.0006	114.305943
0.000601	114.45328
0.000601	114.601255
0.000601	114.749871
0.000602	114.899135
0.000602	115.049052
0.000602	115.199625
