x1,x2,y
2.679846,1.571480,0
0.145452,0.625302,0
-0.460174,0.112069,0
3.037666,-0.238216,0
7.246741,1.522140,0
6.358027,2.170751,0
-0.031506,-0.427756,0
-4.809370,-0.102969,0
2.438468,-2.070647,0
-2.886002,-3.139565,0
-8.787018,-2.523692,0
-2.773051,-1.664717,0
-7.422386,-2.672478,0
-0.534672,-3.144135,0
-0.274672,0.310836,0
-5.577060,-3.579995,0
-10.493230,-4.399732,0
-1.552632,-4.729036,0
-4.552880,-3.003423,0
4.308673,3.293093,0
-5.304471,-2.701320,0
-0.064889,-2.061127,0
5.369357,1.446097,0
-8.504570,1.355413,0
-1.476130,-2.945786,0
7.865863,2.880578,0
-0.686003,-0.134753,0
-2.872954,-2.540982,0
11.611480,1.637745,0
6.843856,4.567767,0
3.354545,3.633101,0
-9.421123,-2.210644,0
-2.849594,-1.727222,0
3.777667,0.244341,0
9.537750,4.303268,0
-4.877481,-3.173369,0
-5.081225,-2.011134,0
1.681327,-1.674732,0
5.815750,1.959322,0
0.025615,0.967828,0
0.340698,1.391964,0
2.781374,-1.866448,0
-4.609454,0.686615,0
-1.738768,-1.300633,0
-6.744219,1.525618,0
0.774389,1.524560,0
-3.664739,-1.294011,0
-3.481325,0.958123,0
0.753773,0.874735,0
-9.377467,-0.271293,0
-1.501583,3.729278,0
7.225913,-2.865946,0
5.975900,1.045408,0
-5.479852,-4.654278,0
-2.689824,-0.288928,0
3.784146,0.217486,0
2.714171,1.699115,0
-3.887644,-1.922583,0
4.458907,1.339326,0
2.256515,0.422410,0
-3.976811,1.950888,0
5.766337,2.951518,0
1.727244,1.706482,0
0.797255,0.960813,0
-3.617994,-4.010274,0
6.345739,2.118978,0
-3.424780,1.308644,0
1.633519,2.013653,0
-5.316106,-3.414070,0
6.311834,2.018254,0
-8.821222,-4.178869,0
2.272651,2.578925,0
-8.603837,-2.740037,0
5.782396,1.011248,0
10.165714,6.481582,0
-9.608750,-0.764804,0
-1.984679,-1.991947,0
5.524845,-0.512907,0
-2.070191,3.554862,0
-6.531342,-1.177806,0
5.072005,2.834730,0
4.609866,-1.665928,0
-5.061813,3.839722,0
3.955196,1.978099,0
16.160281,0.747171,0
-2.636594,0.654618,0
-4.040554,-1.467659,0
0.444773,-3.051592,0
5.504922,-1.699938,0
-0.378838,-0.553605,0
-1.268364,-2.420342,0
-3.749890,-5.420314,0
1.233514,3.043188,0
-4.876506,-5.276056,0
-3.496599,-7.778605,0
0.685497,1.479151,0
-5.211249,-3.011065,0
-0.160539,-1.119906,0
5.521535,2.768223,0
-4.886289,-1.329156,0
1.981438,2.280723,0
8.520329,4.995933,0
-2.461949,4.430660,0
-2.190014,-1.785326,0
1.608192,1.666085,0
-4.902961,0.222299,0
0.163030,2.343916,0
-7.515058,-3.951069,0
-2.982786,-1.024353,0
6.243527,0.985287,0
0.246340,-2.111065,0
-1.796720,-2.108067,0
2.807977,1.321983,0
11.451199,3.170674,0
-8.459876,0.553256,0
4.552871,5.735150,0
5.553740,0.318365,0
-1.817640,2.088479,0
-1.323279,3.574324,0
-0.813205,1.858848,0
0.019008,2.683683,0
-6.501956,-2.654361,0
-4.173025,0.103341,0
0.066045,0.157017,0
3.017644,-1.486779,0
7.527817,2.292438,0
3.382344,-0.349264,0
-8.571868,-1.262813,0
-7.677101,-0.182185,0
-1.537707,-0.251989,0
-7.668286,0.588042,0
6.062083,4.608729,0
0.563538,-2.720905,0
-11.109355,-3.408000,0
1.142643,4.959672,0
-0.970766,2.192156,0
-2.829209,-2.930989,0
6.162217,1.908253,0
3.178954,-1.588464,0
7.291951,2.563882,0
-1.558623,2.452641,0
-4.285919,-0.527548,0
1.786543,-0.651680,0
-9.079694,-6.030793,0
2.385158,5.594711,0
-2.593076,0.344927,0
-6.226908,0.261888,0
0.518446,0.120826,0
2.433380,1.719602,0
2.366503,1.812121,0
-6.421706,0.238231,0
0.487345,0.779862,0
8.220676,4.499795,0
6.732628,0.382504,0
0.462725,-1.299086,0
6.069877,4.641731,0
2.735537,0.875427,0
-2.544074,-1.880259,0
-2.784324,-0.861233,0
-3.366292,1.009787,0
5.165210,-1.420876,0
9.077406,3.144391,0
-2.164681,0.907380,0
-2.970102,-0.328547,0
-5.106780,-6.246184,0
-1.897543,-2.150802,0
6.870348,3.088535,0
-2.635855,-0.201709,0
5.541189,3.094165,0
5.371939,2.752308,0
6.535201,-1.582532,0
0.164243,-0.273433,0
5.705699,4.444632,0
5.229164,4.102382,0
7.169502,4.871728,0
1.628139,0.252079,0
-1.971161,-0.459165,0
-0.261879,1.863406,0
3.381361,0.234384,0
9.785333,1.607817,0
-1.154299,-5.900309,0
6.541402,-1.730391,0
-3.310749,-1.647061,0
0.935460,-0.307874,0
-3.047790,-2.533762,0
3.749849,-0.141371,0
1.206959,-0.381507,0
-3.673878,0.146413,0
7.173563,3.703245,0
-1.411384,-3.685761,0
-1.644497,-0.931721,0
4.570332,0.534813,0
4.286215,-3.106215,0
3.052395,0.816938,0
1.819617,1.843990,0
-0.580324,-1.741202,0
-4.747405,-3.270304,0
2.698616,2.720822,0
-1.202225,-2.287768,0
-5.748553,-2.026233,0
4.340650,0.421322,0
0.533824,2.648383,0
-3.596469,-1.155231,0
-7.356232,0.938676,0
4.250668,0.967521,0
-0.921370,-2.154537,0
-3.967974,1.208262,0
-5.151153,-1.104336,0
2.082911,5.558337,0
-2.089138,-1.464872,0
-0.953493,-0.372071,0
1.637590,-2.256627,0
4.129421,1.761608,0
-3.329532,-3.234203,0
-2.290197,-0.626657,0
8.117484,-0.348477,0
12.469276,0.722499,0
0.886541,2.172419,0
-3.297468,-2.471561,0
3.130187,1.633039,0
12.488196,2.860485,0
-0.501733,1.436618,0
-5.189406,-2.398655,0
4.461595,-3.133056,0
-2.452480,-3.434040,0
0.153183,-2.228770,0
-0.542238,3.695028,0
1.322110,3.060579,0
-2.301961,-0.616902,0
5.899865,-2.245588,0
-7.314986,-1.137640,0
3.970481,-0.179512,0
3.294111,0.191336,0
6.908497,1.526800,0
1.795252,1.498232,0
5.858238,0.621078,0
-1.423025,-3.117237,0
2.801586,1.078913,0
0.125308,-1.641325,0
0.567852,-0.847518,0
-1.301657,-2.474480,0
-8.186204,-4.120546,0
-8.060431,-1.040474,0
6.359415,0.523000,0
1.717390,3.628104,0
-5.009307,-0.516735,0
-0.073540,-2.005078,0
-1.741492,-3.697854,0
-5.380980,-1.093239,0
-1.468126,-1.663356,0
5.581378,6.436202,0
-4.410246,-1.370791,0
2.510570,-0.180312,0
7.037523,3.810579,0
-3.802646,0.897022,0
-7.686608,-1.661910,0
1.430461,0.834552,0
-4.251517,-1.048011,0
7.709234,1.068512,0
-1.079068,0.567856,0
-3.926684,-2.559152,0
11.144482,8.654586,0
-0.712498,2.239567,0
-3.429807,-0.030323,0
-0.432313,-0.913702,0
0.353149,-0.395207,0
9.191228,1.998482,0
6.988039,4.054710,0
-2.396137,-1.040244,0
9.964702,4.983296,0
0.482137,2.890568,0
-1.011624,2.759775,0
-3.085067,-1.244103,0
-2.091678,-0.231163,0
2.371711,-0.062643,0
-11.163414,-0.001899,0
-6.268447,-0.701669,0
-3.751956,-1.061393,0
4.427051,1.871594,0
4.835937,4.274232,0
1.084219,-1.825076,0
1.860248,-0.279722,0
-10.225098,-4.359319,0
5.830987,-3.212399,0
-1.190914,-4.226040,0
3.801699,-2.064359,0
-1.783010,2.666643,0
-9.967566,-2.879194,0
-1.031583,-1.005395,0
0.588008,-1.896036,0
5.225561,-2.540013,0
-4.256913,-0.964928,0
9.969456,1.318575,0
2.785751,2.451180,0
-6.460809,1.091048,0
-2.346181,-3.323973,0
-3.319001,-3.482346,0
-2.906966,-2.222250,0
-0.247302,1.282851,0
0.272634,-2.616575,0
-7.500733,0.299987,0
8.631047,3.091102,0
4.218681,5.514460,0
3.008346,2.283387,0
-1.791105,1.405403,0
-1.796650,2.931531,0
-5.128329,-1.488111,0
-4.952673,-4.474364,0
0.581149,0.551103,0
-0.812065,1.591656,0
7.107772,1.502574,0
9.914093,5.197688,0
10.726995,3.256276,0
1.026071,3.223814,0
1.164587,-0.685109,0
10.577702,4.266769,0
3.248450,-1.062390,0
4.673467,1.880820,0
6.947879,1.889523,0
2.231164,5.289868,0
2.596186,3.026263,0
5.695407,0.234241,0
-0.218279,-0.905958,0
-3.261675,0.876325,0
2.932647,1.198069,0
2.364384,1.237915,0
13.188192,3.442898,0
8.200569,5.513180,0
3.645165,-0.162922,0
10.443532,0.908344,0
-11.469898,-6.309659,0
-5.321358,-2.597798,0
-2.168320,1.267839,0
-5.496499,-4.327282,0
1.190314,1.858343,0
5.092363,2.401622,0
-1.394217,-1.449930,0
2.515694,1.297456,0
0.013283,-0.147728,0
4.931677,2.353721,0
0.938011,-0.419419,0
0.180235,-1.501529,0
-12.769504,-5.440370,0
2.294022,-0.734646,0
4.064175,0.113911,0
3.418539,2.481625,0
2.491199,-1.293944,0
3.931924,0.429398,0
0.539714,-0.597184,0
3.109185,4.473938,0
-1.481679,0.249821,0
2.543111,1.253135,0
7.081858,4.167467,0
5.609190,5.004934,0
1.945230,2.546593,0
2.341790,-1.454040,0
-0.948652,1.405928,0
-5.226895,-0.534143,0
-3.091163,2.309838,0
-5.002722,-0.306132,0
4.793965,2.338133,0
8.939860,3.925243,0
-2.675594,-2.976707,0
-7.874497,-5.776112,0
11.513424,5.542464,0
1.131882,-0.755573,0
6.151659,-0.726501,0
4.169965,1.140158,0
3.999684,-0.159789,0
-4.463068,0.580406,0
5.258489,2.276402,0
7.680856,-0.215837,0
-2.933051,-0.243568,0
-9.869946,-3.600458,0
9.780209,1.108485,0
-13.340740,-2.867657,0
2.849312,-1.945022,0
3.878809,-1.618987,0
-4.464099,-0.889140,0
-3.541402,-4.440350,0
0.484362,1.701740,0
1.146559,-0.124496,0
-3.259636,-2.206499,0
-1.154236,0.728082,0
12.186743,2.055265,0
-6.267915,-5.381519,0
-5.982791,-1.357523,0
-2.522634,3.167733,0
-0.103840,2.227548,0
7.923623,2.644883,0
-1.065067,0.624209,0
-8.739649,-2.726719,0
1.413450,2.719477,0
7.128263,1.895206,0
3.689435,3.094488,0
-0.736543,2.514642,0
-1.341673,-0.555954,0
1.480125,1.475623,0
-2.824688,-2.358566,0
-7.528914,-1.413134,0
-8.209776,-3.888662,0
-4.152763,-0.291580,0
-0.034625,1.949201,0
6.064351,1.876439,0
0.236518,-0.824024,0
2.083867,-0.196895,0
-3.550271,0.151688,0
9.002833,3.543956,0
-4.443823,-0.962780,0
2.258708,-2.689557,0
8.544276,4.841793,0
1.498809,0.782356,0
-5.774562,-4.601571,0
-10.004011,-3.149947,0
12.169049,2.020614,0
-3.748996,-1.263792,0
2.084661,-0.331558,0
-0.248014,-2.907272,0
-5.271256,-1.980482,0
-7.475020,-4.460719,0
-7.862909,0.341450,0
-0.051650,3.736559,0
5.916273,2.781012,0
-2.626243,0.247689,0
-4.110805,-0.220639,0
6.336654,5.408497,0
0.465572,0.086541,0
-0.416464,-3.146052,0
-11.182584,-4.312755,0
-7.449577,-0.171229,0
-3.289496,-2.041905,0
1.519593,-0.309411,0
-1.525881,-0.299234,0
2.865787,3.690280,0
-0.195866,0.827295,0
3.488397,-2.630539,0
-5.992988,-1.058569,0
2.551629,-0.484250,0
-9.205412,-3.528330,0
1.092825,-1.324351,0
-5.312474,-6.986669,0
6.379408,0.279365,0
-4.482294,-5.785098,0
-7.721971,1.018191,0
-10.640800,-2.911733,0
-4.780001,-0.280562,0
-2.243365,-0.984302,0
-2.014685,0.624600,0
-2.186176,3.824594,0
8.358642,2.915450,0
3.094700,1.939358,0
-0.306430,-2.703522,0
1.765567,3.414952,0
-1.258937,-2.727770,0
3.137391,1.344173,0
5.010856,4.470771,0
2.204549,1.541345,0
-1.973442,-0.488887,0
-4.755144,-2.729094,0
2.136019,1.270496,0
-6.839039,-2.192795,0
4.885740,1.925445,0
1.631752,-0.218221,0
-4.032249,-0.928776,0
6.634477,4.861055,0
-1.388752,1.410760,0
0.103952,-0.337048,0
5.477204,0.504525,0
-3.717704,0.128634,0
4.927925,-1.893215,0
0.417168,0.604519,0
4.075192,0.494782,0
-0.309919,1.579503,0
-10.292023,0.755107,0
1.368809,-2.879965,0
-0.331008,-1.157572,0
-0.603058,1.216877,0
4.199706,1.038316,0
15.775552,5.280255,0
-7.869559,-0.435552,0
0.099647,1.188098,0
3.868864,1.186327,0
3.593270,-0.745284,0
0.923116,-0.296721,0
-5.696868,3.235685,0
-0.377429,0.203500,0
6.698894,3.262089,0
-5.725507,-2.279066,0
12.539544,3.553003,0
1.011294,4.449975,0
3.503737,0.998554,0
12.243064,2.062216,0
-2.797520,2.580935,0
5.656211,1.249555,0
2.784283,0.780066,0
1.261977,-1.217795,0
-6.368910,0.260433,0
0.293423,-2.040961,0
-1.327035,-2.223993,0
1.934012,-0.543996,0
-0.804906,3.953864,0
-1.884186,-0.018262,0
-3.720326,-0.987990,0
4.577024,0.086858,0
-0.181539,0.716104,0
12.839054,4.186551,0
3.652120,-2.981958,0
-2.722837,0.161141,0
-10.281254,-0.863873,0
6.576591,6.201791,0
-1.599216,-1.973399,0
-2.524659,0.529380,0
-8.226862,-4.382669,0
-3.013786,1.692557,0
7.009937,-0.781738,0
-0.017403,-0.668851,0
-1.866605,-5.191377,0
5.488917,-1.498972,0
-3.496067,1.069545,0
6.981143,4.020560,0
-4.498174,-0.062526,0
-6.632945,-2.006772,0
5.510554,-0.327612,0
12.310710,3.647097,0
3.021300,-0.867681,0
-2.069090,1.368547,0
4.984831,0.325975,0
1.667300,0.175586,0
-0.879935,-0.814438,0
1.923849,-1.168965,0
-0.302043,3.456358,0
1.415239,0.982260,0
4.571965,-1.015807,0
-2.465520,-2.800547,0
-1.037783,-2.029495,0
0.927719,0.566775,0
-0.783861,-0.681825,0
7.012356,3.126574,0
0.243750,0.170277,0
-6.107101,-0.658950,0
-3.523898,1.389183,0
-6.324700,2.884589,0
-0.068782,3.124029,0
-3.544466,-2.662862,0
-4.245215,-2.580655,0
0.953356,2.867743,0
-2.769071,-0.647405,0
-4.310164,2.033752,0
-0.028797,-2.247112,0
-3.207412,-0.295969,0
0.971003,4.005517,0
-1.681675,-0.654221,0
-5.185952,-1.150059,0
4.293597,4.098097,0
-8.794092,-0.805458,0
2.930626,1.861237,0
2.931524,2.695920,0
5.022519,2.079784,0
0.388200,1.097826,0
2.363568,-2.103694,0
2.074520,-1.835559,0
-5.345503,1.068204,0
2.071534,2.210529,0
-1.493583,-0.907398,0
-3.938625,-1.266184,0
-2.094551,1.471774,0
-7.799233,-3.348379,0
-3.091266,1.629111,0
-8.669188,-0.467738,0
5.922323,2.296526,0
5.415974,3.302703,0
1.962651,4.131655,0
0.063577,1.522438,0
-4.161910,-0.149433,0
-0.516023,4.023303,0
-1.672674,0.229812,0
0.755685,-0.592705,0
-9.958842,-5.094962,0
-6.876150,-2.031151,0
-5.348618,-2.144211,0
-6.632350,-1.804705,0
-5.074363,-0.917843,0
6.961117,4.807243,0
0.924070,-2.933319,0
3.467577,2.495651,0
5.267045,0.522163,0
2.499589,1.595636,0
4.744590,1.590268,0
-1.737921,1.391918,0
-3.398015,0.036641,0
2.991406,-2.428796,0
-0.852420,-1.236858,0
4.239432,0.663780,0
2.650280,-1.433921,0
-1.136680,0.555798,0
-2.529359,-0.542821,0
-0.391561,-2.699698,0
-3.090050,-0.102745,0
9.419255,3.294855,0
-1.042675,-6.275580,0
-13.044090,-4.545336,0
-3.823885,0.602665,0
2.634482,1.705738,0
-5.304671,-1.613041,0
-0.285910,-4.382875,0
4.626012,1.708928,0
-4.922052,4.842917,0
0.495872,2.692740,0
-1.163193,-0.155719,0
4.697418,1.560280,0
8.303142,1.012243,0
4.358699,-2.935230,0
-7.031689,-0.167128,0
-0.877283,-1.190935,0
-3.041146,-1.573910,0
1.564284,1.194271,0
2.098082,1.529047,0
-1.133430,-2.549196,0
-2.970253,0.432421,0
-1.887301,-2.757432,0
-1.503883,-3.506409,0
-2.379712,-2.695889,0
2.868088,2.855578,0
0.460030,-2.515543,0
3.432097,4.430734,0
-0.609283,0.985299,0
5.929729,0.512345,0
-1.918167,0.259044,0
2.659017,-1.528913,0
-1.470157,-0.672774,0
-3.969933,-1.976800,0
6.280079,2.276496,0
4.251305,-1.452577,0
4.047131,2.566774,0
-2.125040,-4.009277,0
0.469881,1.589545,0
-3.205882,-4.336386,0
-6.970122,-0.995240,0
4.612070,2.444932,0
7.162471,1.978805,0
-5.469594,1.118872,0
9.203653,3.498762,0
-9.480809,1.087869,0
0.486503,2.834788,0
-4.514346,2.301952,0
-1.481760,-0.133641,0
0.582018,-0.099680,0
6.816560,2.986474,0
-5.577049,-2.842522,0
2.758619,0.924419,0
1.364417,0.875331,0
-7.003341,-1.308747,0
-2.817945,1.226508,0
1.139034,0.058419,0
-1.572530,-2.327751,0
6.128360,-0.050779,0
12.192242,1.101935,0
-5.643042,-4.673058,0
-10.230509,-4.314931,0
9.434884,5.758527,0
10.951410,6.065145,0
-1.588957,1.188982,0
-8.872855,-4.437603,0
-5.214760,-3.753907,0
0.308815,0.789435,0
-5.869390,-0.918219,0
-4.689497,-0.900507,0
2.460040,0.891270,0
12.171448,0.819516,0
5.693124,0.139824,0
-9.886689,-4.050892,0
-3.681083,-0.165750,0
5.958996,1.267169,0
-1.547660,-1.561156,0
9.836073,2.593816,0
-3.907854,-0.916092,0
-2.106519,-2.329540,0
-5.519527,-1.774873,0
2.963047,1.689186,0
-5.203984,-1.875659,0
-3.738140,1.491745,0
-2.109650,-1.067475,0
1.977874,2.204499,0
-1.264891,0.526317,0
-6.105293,-4.005231,0
-0.658258,3.907739,0
-3.799770,-1.943851,0
-2.111031,3.055900,0
3.618999,0.358250,0
-6.794476,-3.370726,0
1.267690,-1.083961,0
2.755190,-1.591238,0
0.738774,1.231821,0
-4.194263,1.481528,0
-1.765427,3.330120,0
1.905759,1.114174,0
-2.607972,0.859642,0
-1.405645,1.474299,0
-7.099116,-2.367469,0
5.757160,4.695732,0
4.664915,-1.311261,0
-5.148879,-1.930008,0
0.484968,3.432649,0
1.527912,-1.386861,0
1.391375,1.616038,0
1.472937,-1.368399,0
-0.092245,1.821980,0
-3.510581,3.587967,0
-0.904557,0.650298,0
2.014670,-0.584443,0
-1.793620,-1.953563,0
8.548975,3.452595,0
-6.566996,-1.300561,0
-3.148902,2.084867,0
-1.278214,-3.757807,0
0.369850,-0.660682,0
8.018299,-0.228495,0
4.422643,2.712496,0
-1.068840,-3.753856,0
-0.770032,0.167067,0
4.062430,0.750454,0
-1.738670,-1.588720,0
9.556761,0.632179,0
6.154826,2.066328,0
10.124848,2.193861,0
1.819510,0.270240,0
4.933470,3.187959,0
7.451561,3.046779,0
1.971207,1.400393,0
5.030704,1.865396,0
-6.191021,-7.056193,0
1.141581,-2.138065,0
5.921055,2.022336,0
-0.793184,-4.660649,0
-3.803247,1.546989,0
-8.923139,-6.599319,0
-2.352921,-0.159879,0
-4.795554,-0.968246,0
-0.084896,-3.376882,0
-1.783475,0.463107,0
-1.678581,-1.728133,0
6.078772,1.980548,0
-8.972427,-0.058484,0
-10.626335,-5.124989,0
5.326149,-1.125377,0
3.903980,2.521251,0
-5.960123,0.878215,0
-4.137291,-1.499592,0
1.394418,4.725095,0
8.261876,0.944416,0
-8.344545,-2.591941,0
2.738560,-0.298337,0
-6.370298,-0.628802,0
-3.541236,-0.295002,0
5.001641,4.804178,0
-3.415394,0.580909,0
8.538843,4.393986,0
-1.736121,-2.029831,0
2.766751,-0.756231,0
-0.487308,-0.585183,0
2.425199,-0.283196,0
1.179959,3.713746,0
-0.296848,0.478383,0
5.376913,-1.530670,0
1.141594,-1.987072,0
-3.443074,-0.933817,0
0.343335,2.931019,0
-3.058616,-2.108209,0
-2.084825,-0.426824,0
-5.226567,-5.241422,0
8.034540,-3.057087,0
-0.449330,-0.649356,0
6.028465,4.097582,0
9.155842,2.051918,0
0.115117,-1.252317,0
3.778409,-1.318508,0
-6.242946,1.601342,0
-8.247726,1.985463,0
3.013105,2.629347,0
-0.160995,-1.226117,0
-1.691642,0.441156,0
-1.773726,0.173392,0
-1.742754,1.256437,0
0.067629,2.900882,0
-6.581103,-1.550218,0
-9.829591,-1.181681,0
3.345447,4.445956,0
10.084945,1.802548,0
-4.634113,-1.542252,0
1.059594,-0.272702,0
0.788251,-1.145190,0
3.358869,-2.776116,0
-3.505939,-0.778207,0
2.261710,1.729852,0
-0.556940,3.186609,0
0.289583,-1.218070,0
-1.979057,3.662329,0
5.863079,-1.288511,0
0.898345,-1.050561,0
-2.560655,1.367714,0
0.035640,-1.457824,0
3.090021,0.973050,0
3.462369,4.916810,0
-0.148841,-1.497939,0
-4.598676,-2.112238,0
9.697631,2.424825,0
0.964468,4.764945,0
-7.847258,-0.427154,0
7.641937,3.881946,0
2.392910,0.161665,0
-0.136683,-0.808801,0
0.609775,0.169357,0
0.003108,-0.315990,0
5.260257,0.372489,0
-5.495045,1.001744,0
4.941884,3.003655,0
4.549649,-1.990673,0
3.941085,-0.176086,0
-1.512166,0.123889,0
-1.216047,-4.227699,0
-0.778986,-1.593205,0
-0.549740,-1.456366,0
-1.792406,-3.984195,0
1.516866,0.515285,0
3.173423,0.645027,0
8.045848,5.553010,0
-2.176473,2.681969,0
4.714809,1.039733,0
2.091721,1.054666,0
7.687155,4.900442,0
-4.339987,-1.617852,0
-2.786010,-2.369545,0
3.754788,1.750686,0
0.319722,4.654588,0
-2.602595,0.956802,0
-7.713654,-3.530834,0
5.279720,-0.240644,0
1.623489,0.652182,0
-0.847015,-2.289105,0
2.879529,1.082873,0
-0.392173,-2.913758,0
3.354365,-2.194834,0
-1.813127,-1.575431,0
-7.799997,-2.259993,0
11.925355,0.625224,0
2.065575,0.669059,0
4.653950,0.654340,0
-2.385025,1.190816,0
0.671205,1.658170,0
-1.478277,-3.788591,0
-10.245372,-1.544026,0
-3.531311,-0.425683,0
-3.042097,0.463635,0
6.189586,3.507865,0
1.431832,-0.623474,0
1.976940,2.110064,0
3.052768,0.953539,0
-3.157649,3.137751,0
4.467495,-1.051568,0
-0.364471,-0.569303,0
-5.790508,-3.303104,0
-3.684325,-2.452167,0
8.233072,4.310750,0
0.129700,-2.691719,0
-5.793904,1.123479,0
-4.496996,-2.160593,0
-1.194691,-0.889525,0
-3.455001,-1.898780,0
-6.967313,-0.316443,0
1.250875,0.667894,0
-7.473000,-2.053958,0
-3.945792,2.491360,0
3.157831,1.291852,0
-0.773474,-0.304937,0
-2.768451,-1.061402,0
9.151939,4.143159,0
-4.245475,-2.749885,0
-5.230773,-2.209623,0
1.906449,1.535538,0
1.488102,-4.954100,0
7.458073,-0.390380,0
2.683028,0.515909,0
1.493021,0.407395,0
1.826506,2.118788,1
-0.100253,6.004241,1
-1.602807,5.674562,1
0.838406,1.980226,1
-0.382611,3.518365,1
4.371457,-2.455334,1
-1.597853,11.546861,1
2.133144,1.401009,1
0.835270,-0.457839,1
-0.728438,-3.335591,1
1.314924,-1.251112,1
3.828052,3.206779,1
2.043701,-0.490794,1
1.625852,13.815599,1
1.412752,6.645809,1
1.612774,4.616520,1
-2.911223,11.184219,1
-0.794149,6.721590,1
-0.159090,-1.680197,1
-1.773157,8.305237,1
-1.983332,1.493452,1
3.623691,8.598541,1
3.937215,-0.452640,1
-3.932388,12.767891,1
2.917841,-6.359357,1
1.286241,2.847673,1
1.846504,4.438471,1
6.435458,7.420460,1
1.329692,1.325264,1
0.939212,4.242059,1
-0.474681,4.133857,1
2.483874,4.220095,1
2.696116,-7.077571,1
2.976172,0.687429,1
-0.834184,10.560404,1
-0.478123,6.086315,1
0.703037,5.113365,1
1.054490,8.238909,1
4.239942,4.664940,1
0.815767,1.993007,1
0.344779,7.151567,1
1.659903,5.001242,1
6.889668,-5.793462,1
-0.195428,-1.652763,1
2.788708,2.967468,1
1.461665,18.130343,1
0.517176,-0.186129,1
-0.307748,5.453672,1
0.691942,6.457681,1
0.430521,14.772168,1
-0.477838,5.350398,1
-0.458554,12.280168,1
1.291151,3.460972,1
0.002394,11.110302,1
-0.618921,5.001727,1
3.488750,2.752233,1
5.563737,13.287066,1
0.680507,10.447926,1
0.343662,-2.103242,1
-3.327729,7.462869,1
5.262772,6.199938,1
1.540173,-6.094942,1
-0.783859,5.843952,1
0.531202,3.768236,1
-1.133132,3.891828,1
-2.188085,2.611514,1
1.439660,4.189648,1
3.992578,6.994418,1
0.132434,-7.552961,1
0.387488,3.705769,1
-0.075263,-1.143305,1
-1.280408,2.684925,1
1.323788,6.220005,1
-0.749571,9.099261,1
4.808183,-2.805077,1
3.147888,-3.947397,1
1.046168,-7.927852,1
0.906913,3.930059,1
